3.4072257;1.3799392;2.6963442
6.1962889;-5.5060428;-4.2685715
-1.5524083;3.316296;5.2392582
2.5009482;3.3945352;1.7862065
3.4678904;5.9843121;-3.361591
5.7762142;-3.1000719;-1.85097
-3.2372254;-0.070393267;2.7708534
3.4801781;2.6892528;-0.14880257
-2.583668;2.4534563;4.4819471
5.1407399;-7.3723405;-5.3144511
-2.9906679;0.35164941;11.088195
4.0067759;5.0512625;2.5939482
3.0623329;1.6260131;0.77600125
-4.6256223;-0.40069691;4.6778826
5.2376157;-4.8052688;-2.8994577
3.0105482;1.9883666;-1.4830461
4.0213899;2.401803;-5.529667
-0.82168454;2.0965191;3.3040488
3.9297599;2.5858895;-2.7346569
5.3399633;-9.3828153;-3.1146437
5.2269994;-7.5837466;-10.230491
3.5569436;-2.4989419;-3.9954262
4.3510152;-7.5577428;0.95216459
-4.0693696;-0.024866881;10.334848
2.5805857;2.3271528;3.6936113
-2.1116032;0.88280508;5.3385381
3.4803141;3.0844596;-1.9938376
5.1133767;-6.0112608;-12.819672
-2.9750475;1.2631387;2.0769535
-1.4047693;3.2358288;4.7133059
4.1844835;-3.6923329;-0.59256101
6.0248381;-3.0197359;-1.4667141
-2.449552;1.259119;4.486356
-1.8347522;0.91412129;4.1194936
-2.7905702;1.3688763;10.528979
-1.9382814;1.2657028;5.6839821
4.3803767;-11.442614;-6.9392963
-3.0805895;3.9663476;6.4073976
-0.59035706;2.1153877;3.3644335
3.6760818;-3.1871949;-0.50704009
-2.997968;0.65214092;8.9636986
-1.4382841;2.4029075;-0.42554451
3.400357;3.0408853;0.48840755
4.7338012;-7.0732669;-6.2678538
5.8926431;-5.9268377;-6.2612593
5.8139028;-4.5916607;-8.8956706
-3.0035554;1.8399011;9.2205296
2.6522367;-10.17511;-0.8719505
6.24827;-7.0489517;-1.4436623
-1.4859979;1.3524688;0.52957295
3.4253176;3.2391538;1.8685495
-2.4271787;3.6885076;8.1018595
-2.7524438;2.4275918;9.8270965
5.1147206;2.8381931;-5.0016579
3.2970636;2.5057676;1.7567109
7.1389794;-4.420442;-2.924831
4.4435826;3.3008821;0.12569393
2.1118456;-0.75634678;2.1573061
2.6689553;2.1529172;-0.40209207
5.0572386;-6.9572586;-3.9421295
4.7245893;-5.352665;-2.3545915
1.6932477;4.5777669;-0.76777946
-0.46172551;4.7816043;4.3479855
5.1118852;-8.8345839;-0.54429518
3.6150669;2.6228185;1.6997332
-1.4898805;-0.9333611;5.2154859
1.4278869;-0.10346816;0.76106536
3.7434612;3.2587654;-1.3691872
-1.3793038;1.8525172;4.7027353
-2.7341381;1.6825704;7.0493396
2.4754238;2.9544541;2.6423443
4.1908481;-8.9101588;-2.8547276
-1.5983683;2.8187127;5.5832381
-1.6220372;-1.1319759;2.4528668
4.4777705;-5.9669635;-1.9426018
-2.277559;0.88077344;4.5240937
4.3131779;-4.2275135;-4.8988826
3.3174722;3.5712637;-1.7310012
-1.8428998;2.0506817;4.2314105
1.2777004;3.0519476;5.2418078
1.4699329;-1.1009175;4.289589
2.0560834;2.3625294;5.3315465
3.4283426;1.1355789;-0.85686481
5.4565067;-9.297872;-6.640534
4.0163994;2.5586971;-1.6921731
-1.0000419;0.22640309;3.3743022
-1.0291696;5.028208;7.5224692
-2.666114;-0.71273209;0.96504113
-2.0888254;0.55917198;2.8464758
3.9616821;3.178052;4.0626014
-1.4716958;1.9290435;3.0810165
1.5234395;-0.88032707;-0.66506672
0.34145448;-0.83588705;0.90794067
-4.0078361;-0.24164889;8.3355916
4.5302537;-10.197373;-5.4900753
3.8621405;3.8609052;1.7436659
4.6831103;-5.5743413;3.5292641
2.1571127;1.6354949;0.84559549
-3.443889;-0.11300781;8.2338964
3.231786;4.828825;-0.5548451
5.1763605;-6.2581316;-6.1959021
1.8785621;1.5262923;0.20081706
2.9221609;3.4934233;12.442428
-2.1759103;0.8491573;7.3280553
4.593679;-8.6315214;-7.3980544
3.6726857;1.1103733;-5.7573259
1.7020893;-2.2394161;3.4830682
-1.6572128;4.2330317;-1.1505772
3.8969016;3.9229585;-2.9793176
-1.7554835;3.5171372;6.2523917
3.312458;-7.3277452;-3.8965183
-1.4100246;1.8780204;6.8921982
3.9968016;2.5325446;1.3715288
-2.6529121;1.5861342;2.0399586
-1.0164563;0.090191748;4.6123085
1.7163177;-0.027919924;0.30063607
6.0706638;-2.4185844;-2.3528142
3.4841169;0.33787966;2.3494312
3.5492641;3.9697404;1.5804634
4.1814031;5.0122985;0.59934026
2.94151;5.965861;-0.62572916
5.9582651;-5.2846917;-2.9252024
6.1342197;-5.8833283;-6.257947
-2.6792339;0.84016598;3.1963953
4.8654147;3.2783808;-6.2854075
-1.100653;4.1332412;5.2223756
2.8517662;1.5963751;-4.5044123
3.1259576;-10.549275;-0.60894768
-1.2107353;4.3615161;3.0367268
4.6877819;3.0820639;3.5412046
2.6126952;-1.7822349;-3.6871016
-2.3953818;0.79715898;8.6315702
4.4860346;2.4067244;-0.71869585
-2.4597545;4.3241201;8.6119688
-2.4812194;1.9589998;3.5214349
5.6156948;-5.7091126;-3.4939773
3.0587821;-0.60312554;3.1352789
-1.6467493;0.68283087;3.7053857
7.8580559;-2.5972659;-6.7768175
6.8185654;-3.8354986;-9.0256861
-0.66703808;5.5606399;3.8687735
4.1247531;-7.9589058;-3.5944713
6.3899313;-5.3101633;-5.368471
3.6246543;-8.9188891;-9.0185052
5.7860845;-1.5406333;-4.3572306
-2.4030066;0.58633761;2.6353342
4.220126;2.9941444;-7.1195325
-1.4989886;-0.084680906;4.36103
-1.8432779;1.1246646;0.18329073
6.374762;-2.8413383;-4.7313673
-2.8716592;-0.28465837;11.148097
3.3963456;1.9556312;0.69339618
4.9876261;-6.2365273;-11.17352
4.9805587;1.996667;-0.95782377
4.8456632;-5.0773872;-3.1902744
-2.0634486;3.8469844;5.0113381
3.8437224;2.582034;-2.0121887
3.9460887;3.650585;0.018236722
-1.6841904;2.2426337;5.6313698
3.8306135;4.214216;10.648035
1.6792281;1.9027319;0.56250309
-1.7614108;5.9324638;4.0653341
2.7474047;-5.4210572;-8.0537108
1.7708769;2.6513652;1.6875763
-1.9630188;2.8438284;10.414546
3.3638227;2.3602143;8.8049835
-2.6686795;1.6992721;5.4095757
5.1987056;-11.035382;-5.8238855
4.8902302;-2.8934489;-0.48473725
-1.7363044;-3.2164841;1.9741271
5.9945892;-4.8346644;-1.6600275
-1.939218;1.4227992;3.6029255
-1.9433894;0.43958486;7.412082
2.7950767;4.2319175;4.1570411
-0.91822121;3.3171861;1.0253917
-1.2798674;1.869653;5.4869778
4.6461455;2.8901955;-2.6038607
1.8087312;1.562511;3.36242
5.8368909;-6.8856029;-7.1378798
-1.4620168;1.4199642;6.8938698
4.3632192;2.1472119;1.6898547
-1.4315258;3.3907749;7.2272104
-1.0054513;2.7585914;5.7149673
-4.3897742;2.1732333;12.757575
-2.1046107;3.5828798;6.5132744
4.0442227;0.26196064;-0.066840502
4.0014796;-5.7905328;-4.7563519
4.2743855;-6.5865393;-10.785034
3.4510741;-0.57950187;-2.2190879
3.9835856;2.5202376;1.5294279
-2.8202245;2.7671077;4.7094482
1.9441547;0.72212337;0.87915575
6.465721;-3.6729408;-7.3753686
-1.3103979;4.2962144;2.8836193
-2.1760768;1.5266209;3.7527317
-2.4952474;1.101729;7.1338524
2.7094322;1.3864433;-4.6828239
5.25028;-7.4544769;-2.1875917
6.1275045;-8.0651129;-6.0767718
5.1828444;2.8504997;-0.035042263
6.6399667;-6.5915785;-5.9047321
-2.2086618;2.0058392;4.7778445
2.3188992;1.7163412;0.42901267
1.2488741;0.81076556;0.79028842
3.3210992;3.4197373;-0.58798587
1.5823842;2.4369431;9.540942
2.8805092;-2.6680302;0.75536141
3.22572;-0.65368015;-1.1842956
2.7976437;2.6905723;0.03043532
2.3417949;2.1518964;3.5188196
5.0785969;-6.4265975;-8.9260048
-2.1093466;4.4717184;8.6425249
5.8260233;-6.040941;-3.8554426
-2.4792949;2.9830016;4.5683851
2.6957241;1.5485757;5.3195409
4.6166168;-6.2572613;-1.7967673
2.4376805;1.5826597;4.1271911
2.0083511;2.5418055;1.4873245
4.5918406;-4.6176037;-0.92654672
-0.71651934;4.8137272;5.155238
5.6771197;-4.8599167;-6.3731056
-1.6476088;1.4953899;3.5978651
5.7720142;-4.4229176;-6.0668746
4.1825652;-7.6140486;-2.5241742
-1.9753768;2.6439054;5.5590395
-0.51774682;0.76499665;4.2163977
3.3318224;-4.9877508;-4.9409696
-0.045355497;3.5193922;0.45512421
2.8787655;1.0634429;3.2206915
5.2352708;-6.9334531;-1.0772726
-2.4087613;0.51296982;4.6731403
4.8813126;-5.9157253;-1.9047025
-1.0061798;3.3232131;5.1223601
5.9359368;-7.3174402;-10.683343
5.6433461;-3.1708375;-6.5043428
3.532346;2.7096799;-4.6080315
-1.7061521;3.2227337;2.9322572
-2.3445214;2.7965285;7.7592901
-2.5285916;1.08071;1.9413851
2.8604435;1.5235532;6.9953526
4.1351911;2.9722178;0.29557835
-2.6909429;0.39134498;2.9456879
-3.4824075;1.5918958;8.0275179
4.7835197;-8.1675414;-4.4673129
4.2691962;-4.9375414;-4.4459825
-3.9154594;-1.2004176;2.714338
4.1223022;-4.8810901;-2.0517284
6.3664699;-4.6408674;-4.5162816
4.3012923;-10.152926;-2.2166238
4.5267259;-3.1251544;-5.7964586
-2.8526016;2.8894719;7.9007986
4.350136;-12.551926;0.99847396
2.0302318;0.78867428;-0.055127367
4.4930552;-7.0462763;-4.1005106
-1.5624527;3.7679062;2.9181824
-0.88956694;0.94866116;4.7608071
6.4326619;-4.0332504;-11.283302
4.4916353;-7.3199746;-2.2828884
-1.869037;1.5906791;7.2736269
-1.8597361;3.9849066;-0.47739403
4.3167228;6.0532971;-6.1185784
4.5849495;-3.6239043;0.27164874
3.4853885;-0.019566178;-0.30960731
2.5893203;0.11199597;3.1720518
3.7247807;3.4045408;1.2536579
4.9020441;-6.4659433;-0.62670259
-0.80038358;4.6404437;6.1716494
-2.7558804;-0.10330387;5.4136277
1.1525558;-1.1312744;5.5322686
-2.1353895;5.0054335;4.7788613
5.2870569;-4.0022533;-2.4926818
3.7714388;1.3675055;-0.95366571
3.9740723;-7.6461149;1.4803604
4.7853718;-5.4463063;-9.6320921
-2.202975;2.8984126;10.427554
3.9053108;-7.5720234;-3.4972716
6.3816672;-6.5948586;-2.1398564
-1.4507832;0.039288398;2.7536576
5.3882145;-4.6350722;-4.1928414
5.2875023;-5.3494903;-3.0349697
3.2719636;-7.7120934;-1.805866
5.8284249;-4.3137533;-1.4862945
-2.8703655;2.9996317;6.5721572
-1.7471788;2.8232301;6.568669
3.8045774;0.85909934;2.3936062
5.3463019;-8.0918615;-0.3280125
-1.9896291;2.3577299;4.1536935
-1.8685696;6.8784751;8.0882302
4.6432628;-5.1877596;-4.7221877
2.2468295;0.17153189;6.1088937
2.508123;-2.1867863;1.8765456
0.0060077635;4.0122076;2.5033589
3.3779938;2.3974263;6.3150832
4.8032442;-7.9750245;0.66722026
-0.925582;3.1987482;1.4749862
3.4906637;4.4327444;-2.3121272
3.7745423;1.6094246;-1.2752215
4.3909038;-7.0228051;-0.0097050048
3.0966191;4.7063588;10.195537
4.8327306;-10.467753;-3.8096987
5.1271413;4.4317605;3.0554419
2.6574652;1.3276917;2.5888687
-1.5226968;1.452183;1.6283458
-2.6148875;2.5058423;7.8241534
2.9166924;4.6554722;4.560896
1.0224446;-1.0911786;3.323829
-2.1546371;1.6872938;4.9569587
-2.2029791;5.3757316;7.7058722
-2.5995025;0.72229999;4.3543174
4.5955475;3.5740385;1.7626079
-1.1624967;3.4980461;2.9436134
-0.69079723;3.4851837;2.6413866
3.9657989;-5.8288306;-0.73464447
-2.6305362;2.8403983;3.0449039
-1.8609842;2.5508222;8.4023149
-2.6086174;2.1242804;6.978427
-1.6373722;4.3945917;-0.39263657
1.3737002;1.2689074;6.4747054
5.9004157;-8.3089084;-5.6145626
4.6067897;-5.7017096;-5.8536074
-0.50177033;2.9424345;3.2960859
4.2308012;-9.1254904;-6.8886684
2.3170835;5.0189061;4.7508003
3.3396568;4.6448221;-0.58941822
-1.6391538;1.2606593;1.1351645
5.6719006;-2.5298825;-6.736784
4.1585426;-9.2263072;-5.5995046
6.0808776;-6.5057412;-3.9854512
4.9817369;3.7775506;-3.8490422
7.7778831;-5.0075715;-4.0818377
5.8014377;-6.8948842;-3.2846828
-1.1943557;3.7356989;8.0867825
3.6157524;4.6118874;-1.6637797
5.7440633;-3.6278362;-4.668825
6.6848451;-5.0553758;-8.490509
3.4625962;3.5862187;-0.53930529
3.909862;-6.5817539;0.056870802
-1.355553;0.93230352;5.1358848
5.7665865;-5.9871281;-6.2196735
6.55398;-7.2952464;-5.3995553
2.9990257;2.2314669;0.10181282
4.7018996;-7.5247781;-4.423917
2.6188395;2.1296499;3.0233322
2.8061638;3.8166118;1.4416355
3.5048937;3.0060265;-0.64960243
-1.4799477;3.314262;3.1192765
-2.757371;0.84728952;9.9542176
3.2478086;0.47150108;2.7103006
2.5095506;0.2872196;4.209306
2.1895512;0.20740974;6.9324335
1.9738597;0.58326021;3.3574571
5.8476964;-7.8241272;-5.7327834
3.8080901;6.633255;0.8003446
3.6505785;2.4738724;1.0247718
4.3743802;-5.6547609;-8.4888369
4.546825;8.4199261;-0.21747877
-1.8508976;2.4776214;8.1899528
3.5907882;-2.4165806;1.2708048
3.6368104;2.3827416;-0.55295494
3.5534514;2.6366599;-2.6565062
-2.9199573;-1.0360579;3.5425229
4.9828155;-7.5501535;-8.3906183
3.6325576;4.5927829;-3.5063313
2.7998158;5.5314644;-1.5599749
5.7967398;-3.7706394;-3.1314333
5.2256725;-8.4074192;-3.5515821
-2.6108903;0.071085689;1.1649262
3.3808421;-3.0386583;0.76670015
4.5441017;-8.1641834;0.011032004
3.4873804;1.5264866;-0.71218151
3.6254959;2.8381445;0.9774243
3.8740401;-0.89582525;4.2667794
2.5142908;5.8188712;3.8370514
3.8493674;-6.2470466;-2.7817976
5.8446642;-8.081977;-9.828698
4.9375597;3.1503267;-1.4254425
-2.6139631;4.3317896;5.774228
3.6041125;2.2536944;2.415423
-2.4334688;4.8754089;4.8255912
4.8086891;-5.2601475;-7.2668373
3.6896309;-8.5740478;2.4165418
6.8481455;-2.9216267;-7.6025889
2.8384642;0.68178753;-0.2839271
5.7371843;-6.0136865;1.3056933
4.1317275;-8.2193793;-4.7867063
-2.583422;1.3706418;4.2953511
5.2007202;-5.9338975;-5.3485442
4.9484084;-7.5800448;-0.15095864
3.448062;4.7908262;-7.1273558
-2.8964075;2.5378701;0.60171279
4.2490049;-4.8019811;-1.6696905
5.8386641;-3.7771655;-1.1530423
3.7732471;4.0350617;0.68647939
-1.9684055;0.52545886;2.5851582
-2.7285298;2.8846427;8.5232773
-1.1939877;1.7779905;2.6138945
3.5379459;0.69625578;-3.4384166
5.6336714;-6.046201;-4.5903966
5.3753189;-5.7304037;-1.6539894
3.8693087;-6.1412467;-2.3079479
4.7497543;-3.5105616;-2.3188655
1.0313242;-4.8566717;-1.2349439
5.3569104;-7.4457394;-2.9055698
6.4483549;-4.2711294;-0.84759887
5.5686654;-4.1360268;-3.6615139
1.8250308;0.57329554;2.6802765
3.431376;-6.7178303;-6.5209606
5.448323;-6.3487371;-6.9450267
-2.1102725;1.7849957;1.7992423
4.9402546;-7.811746;-2.0950542
6.6115926;-4.6975848;-6.7265567
-1.9928666;-0.39409926;2.7459862
1.1439525;-0.75124842;5.2312498
2.8560998;3.4543242;1.681469
-0.98767369;4.8661042;9.0846344
5.1162628;-6.3435593;-1.5500008
4.2843665;-6.041811;-6.2190672
6.2694728;-3.7093858;-5.5178747
-0.56583647;3.5580585;5.212089
1.8806606;-0.44101556;-0.10039861
-1.0221889;3.5802314;5.1971148
5.73599;-5.6371821;-5.8156495
5.8121054;-2.9313724;-4.6774118
-3.01096;0.020155029;0.35932004
-1.5045697;4.0670803;4.4544079
3.4182157;1.9525964;2.5712985
2.3276261;0.15860771;2.6067165
7.3210081;-5.3661098;-5.5729215
3.3728898;-11.148574;-4.0805807
3.9938749;3.0324688;-0.26508782
-1.4375493;5.8553559;4.4168597
5.8391269;-6.4580788;-5.6276496
-1.7723043;3.5113756;10.105291
-2.731637;1.2132326;10.735434
-0.44416547;0.237475;5.2935192
2.8352224;1.6046075;4.1915834
-0.51461339;3.4984272;6.2490564
-2.1194444;2.7489402;6.1700074
3.0677256;0.61210429;-0.74259028
2.1691051;2.6789336;3.0315326
5.2279338;2.1978389;-4.0381949
-1.5010876;4.6410879;3.6195356
4.8717718;-3.4561986;-4.4896155
4.0432257;4.2199429;0.82490513
4.467555;-6.5825017;-8.3774933
3.6687856;3.4203571;-3.2886564
3.5431399;-6.9942855;-2.109115
2.8598196;2.2597578;-0.80678095
4.0185512;0.85206501;3.3261999
2.5728131;2.6439126;5.4994396
2.7225552;-0.33763545;0.23495921
-2.0511297;1.4672966;3.2976761
2.3325847;4.8873187;4.8578978
4.5707108;-3.4898803;-4.4913971
4.1225107;-3.4934493;-1.118677
4.6909666;4.6290787;0.017847463
3.4685022;-6.6841017;-1.228075
-3.702303;2.5516615;1.1924831
5.8784595;-4.9917116;-2.0327456
-1.9980539;1.8941077;4.1621494
3.2845844;3.0479906;1.4628257
5.1068054;-9.4747168;-5.8949084
2.6667311;4.0639632;-5.7970161
-2.3820221;0.95274617;7.2157366
3.4295448;1.699356;-4.2555661
4.2362829;4.1159725;1.3597691
-1.0256649;1.1753515;2.9678377
6.0435139;-2.9193151;-5.6158829
1.6386332;1.3981917;-0.43342042
1.6762786;0.89072268;4.1944834
5.1100409;-7.0845964;-3.0534146
2.239636;-0.67032727;-0.042624886
-1.2673758;1.2647154;3.4815686
2.9930442;-6.5257855;-0.81957345
4.0535062;-6.9143403;-8.9715747
5.7358641;-5.7396509;-3.4564742
4.6817121;4.9350719;2.1549524
1.8204816;1.1476491;6.8146861
-1.1407467;5.6297797;5.1614477
-2.3939763;2.0991227;2.3783401
1.5975087;-2.0065443;-0.89057898
-1.5018631;1.9179187;-0.1230884
-3.4953564;-1.7559004;5.0966035
3.0762533;-0.87135256;0.36351017
5.268745;-4.5537269;-2.3429305
6.8147228;-3.4819233;-0.083250823
-2.8003759;2.636943;8.4125296
4.5949166;2.3357194;-4.3969203
4.5378531;5.0394494;-2.8116839
4.0633076;-3.1068288;-0.57000984
3.4421138;3.5502025;-0.64647862
2.3381452;0.65740654;-4.850625
2.0648713;-1.0546065;2.4538934
5.9118423;-5.8227587;-6.2021267
-2.2322639;-0.42436979;0.95065512
3.4974888;-7.0004065;-2.7387673
4.9693467;-6.2460883;-4.6537251
6.0333599;-5.7380145;-6.8963716
2.20952;3.6563515;1.5755155
6.2068706;-3.8524573;-2.4038467
4.6207778;-9.1688191;-6.3381856
3.4093132;4.0389219;-3.8646945
2.0711604;2.3238834;6.1891214
5.5905427;-6.5141913;-4.487444
4.3621342;3.0419774;-5.6703709
2.2148846;1.489459;5.2392588
-3.3246781;3.7391278;6.2687419
4.4572691;-5.9434447;-2.2071622
4.1325628;3.4251624;3.5646418
4.8846619;-9.3315848;-4.3336405
-2.6467396;-1.5671878;1.390336
-1.1969286;1.3189778;6.7354937
4.1655186;2.5699418;3.2694191
6.3924468;-4.8801307;-6.0657098
2.1635994;2.7468281;4.0226231
5.2424259;-5.8941771;-5.1209783
3.8507015;3.9305771;-4.4670687
2.5777788;3.0146035;0.13477965
-2.2015231;5.8880769;1.8755778
-2.0629992;1.5857075;7.6021021
-1.9806951;4.4912518;9.119075
2.8723032;-0.064706885;0.64164276
1.1477666;4.0517337;-0.60184452
-2.2661471;2.2763333;2.3661925
-0.33440513;3.5644295;3.0406236
3.7372261;0.37620146;-3.00532
-1.9361174;1.2631148;4.5486484
-1.3950357;4.7833101;12.135857
5.6245456;-5.3973395;-1.9871177
-2.0277367;2.5983475;4.5528189
1.8453551;1.8787195;-2.2743432
5.0940305;-8.4403992;-5.9536821
3.7542062;5.6551843;1.2007613
6.3333454;-3.487205;-11.537203
4.3863696;-8.4336509;-1.0945386
5.9676767;-5.7726757;-6.2731992
6.2184738;-6.9521967;-9.0069784
4.0642539;-3.338491;-1.4513131
3.5771886;3.3304962;-0.90695582
2.1779236;-0.023664896;2.5985148
4.6223123;-3.7671345;-3.0688651
1.3504304;-2.1074043;-0.51884489
-1.9867218;5.7286728;1.9200187
-2.277147;-0.073736048;2.0718965
4.8576132;-6.4094097;-5.765712
2.7991075;4.7186005;0.97256108
3.777759;2.1812236;0.90159292
-1.4830386;-0.2085707;6.4309319
5.5467157;-7.7279956;-1.7975365
4.8451356;-8.0348647;-0.25422231
3.6816819;2.1550452;-2.2173092
4.9698275;-4.8890468;-1.9526475
4.5895764;3.1940067;-3.2131778
4.0129906;5.237632;0.54460588
2.4266794;3.0763399;1.8372383
3.1725071;1.9537564;1.2890568
4.348282;3.933491;-4.4352264
2.3233224;-0.72317905;-0.32578514
3.2645241;1.5990382;-0.15334695
2.5368535;-1.1985794;0.63524068
5.247207;-6.6773401;-9.2152185
1.3875308;-0.60010751;0.36369634
-0.95414559;5.1243844;7.2015476
-0.53183173;2.0126586;2.5836398
-1.6281325;0.76803815;9.3872823
-2.0184795;0.62484762;4.8138947
-2.4290703;0.5817224;4.6141521
2.8751954;5.194247;-0.31114689
-2.1385158;5.1368143;8.3474873
-0.88788737;2.9482449;6.93104
2.6760393;2.1997747;2.8878869
-1.3923425;0.72237542;5.3809945
4.8549583;-7.1523134;-8.0023137
-4.7295297;-0.39135711;11.075602
1.7998754;-1.1533059;-4.0802759
3.8039715;3.5145559;5.8006651
5.2175809;-7.7711115;-1.3030798
2.5524055;1.8146385;5.9558384
5.3287578;-5.5592546;-1.2966979
-1.6343273;-0.17741116;4.0540403
6.1544752;-6.4062803;-0.91304867
5.1406929;-8.6448183;-2.9518564
-2.4630978;2.6105643;5.9574356
1.3829768;1.5875875;0.44456199
-1.6734483;6.6918933;8.2207076
5.0841289;-6.5027109;-2.1479084
4.1234959;-7.2174928;-2.3469263
5.3636876;-9.7281517;-3.5488852
3.2941966;1.7773611;0.16741414
3.0208722;2.590798;0.41018321
2.6931964;0.10101387;1.7164316
-4.8555435;1.4878686;9.7085554
-0.44035722;3.3700906;2.032225
-1.957335;2.5376958;7.0404197
4.7753984;-3.6198712;-1.6933568
6.5981106;-4.6885995;-5.4610655
3.9460304;-10.753627;-2.1939677
-1.1833657;5.015198;1.8612497
3.3495923;1.7560588;-3.1423611
6.7094105;-6.0396849;-6.4523015
1.7081978;0.14863448;-0.79985482
5.0358776;-7.6991754;-5.602096
3.3277466;1.9372903;-0.93565994
2.5939134;-0.24476904;-0.82869269
5.8369419;-6.737973;-4.4800702
5.8131931;-3.0315906;-1.2713374
-2.2429431;-2.0566083;7.003007
-2.516151;0.48395325;7.3597133
-0.49450237;4.6279649;5.9716475
6.1259192;-2.293983;-0.84651213
5.3883228;-8.3343525;-4.5681403
4.634784;-5.8227503;-2.6181977
2.575233;2.7100372;-0.68757034
-0.78944678;-0.18537215;2.7228834
5.6328053;-8.485046;-2.9619813
-0.21905709;5.1534509;3.3197831
2.5811256;1.3884021;1.3448027
3.7260336;3.6499015;2.9147647
-1.0709989;3.1298458;1.4575688
3.3634046;0.20258481;0.18003526
3.1690081;-0.54729997;0.43892223
3.7104106;3.3802053;-0.44361377
-0.21798237;4.2782149;-1.1751004
-1.5969723;2.7510538;4.1715152
3.9424355;-7.862469;-8.1231013
3.1045161;-5.8646792;-2.4161079
-0.34373237;-0.43149303;7.5105721
-3.9082471;2.2530051;9.5656734
5.5901101;-5.5806124;2.2421054
4.7809148;-3.2827905;-3.3900173
-1.5876616;2.2400284;2.9052703
3.1138642;0.10903319;6.958358
5.0002688;-8.6260155;-1.9445631
-1.2435457;2.5906769;6.5539583
3.436773;2.8337323;-2.8984562
3.411279;-7.9849356;0.48199595
-2.9797832;-0.79592749;2.1640628
-1.4632069;3.3901143;4.5541987
-0.14131995;4.0420368;5.9863247
2.4458576;1.7481563;5.1383521
-1.9887765;3.7400371;5.3363175
5.044492;-7.7106938;-7.8979106
-2.1091239;4.0371492;4.1297391
5.9751079;-5.5274501;-7.8745738
5.4029194;-5.8202619;-4.4146016
-2.2205994;3.5233535;2.5050994
2.6484736;2.6085649;0.400819
-0.52585052;1.3750165;6.3819866
-2.0503254;1.8095098;8.0431324
5.730223;-2.6670735;-6.5991031
-0.73907693;2.6402654;8.8135206
-2.9385203;4.5433768;9.1962245
4.3502249;-4.3500529;-3.1338901
-1.4481883;1.7574116;5.0501693
1.2829251;3.0664528;5.1111995
-1.8865338;0.043254132;6.5374807
4.2951234;-5.7768359;-3.5376476
7.0798463;-8.3064748;-3.7384621
5.9239558;-6.8706332;-4.971267
3.9081483;-8.1820092;-5.0979435
4.6767227;-5.4939974;-1.9418886
5.3623003;-4.3116367;-1.8066667
-1.5719871;1.7884749;6.9175044
0.38990079;2.7480497;9.0503094
-0.85470752;5.1701106;5.8674204
4.0928268;2.0626865;4.3508451
2.348166;0.54984169;0.85518823
-1.0107021;3.2456641;-0.44467249
1.0069252;3.714232;2.8065155
3.6517463;5.0434449;2.6404085
5.5361008;-6.1250327;-1.3559216
4.26321;-4.9912667;-2.5004862
-1.6672448;5.7388746;-2.4419432
-2.8303794;2.331103;9.8102696
3.4033148;6.4122409;0.22049806
5.3261463;-6.8933771;-6.0620972
5.0318341;-5.0141879;-3.8961174
-0.095075434;2.4821571;4.3527121
3.4187914;5.6026668;2.1792967
5.460526;-4.7159681;-10.604258
3.9495172;0.84130601;-0.50371943
3.0853733;4.8171343;5.0949233
6.6258653;-5.108944;-7.1084518
5.1092688;-0.51316551;-2.4484883
